Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
2290000,950,Mohali Sector 127,0,1,1,0,1.0,,1,1,0,1.0,1,,0,1,0
1450000,555,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,1,0,1.0,,1,1,0,1.0,1,,0,1,0
1950000,999,Mohali Sector 127,0,1,1,0,1.0,,1,1,0,1.0,1,,0,1,0
3590000,1000,Mohali Sec 117,0,1,0,0,1.0,,1,0,0,,1,,0,0,0
3590000,1620,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3300000,1100,Dhakoli,0,1,0,0,,,0,0,0,,0,,0,0,0
3790000,1750,Gazipur,0,1,0,0,,,0,0,0,,0,,0,0,0
3795000,1650,Badal Colony,0,1,0,0,,,0,0,0,,0,,0,0,0
2690000,1010,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2685000,1010,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
1990000,810,Mohali Sector 127,0,1,0,0,1.0,,0,0,0,,0,,0,0,0
2190000,810,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3190000,1150,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3180000,1150,Mohali Sec 125,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2690000,1008,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2670000,1010,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,1.0,0,1,0
2090000,950,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3190000,1350,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3790000,1750,Gazipur,0,1,0,0,,,0,0,0,,0,,0,0,0
3750000,1600,Dhakoli,0,1,0,0,,,0,0,0,,0,,0,0,0
3700000,1600,Gazipur,0,1,0,0,,,0,0,0,,0,,0,0,0
3700000,1650,Gazipur,0,1,0,0,,,0,0,0,,0,,0,0,0
1490000,550,SECTOR 115 MOHALI ON KHARAR LANDRAN ROAD,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2685000,1015,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2690000,945,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2490000,945,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3490000,1134,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3390000,1296,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2490000,960,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2990000,1350,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3590000,1150,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2490000,950,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,0,0,1.0,1.0,1,1,0,1.0,0,,0,1,0
2085000,900,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3590000,1150,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2775000,1015,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3485000,1140,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2675000,1015,Mohali Sector 127,0,1,1,0,1.0,1.0,0,1,0,,0,,0,1,0
4690000,1350,Mohali Sec 117,0,1,0,1,1.0,1.0,1,1,1,,0,1.0,0,1,0
6490000,1910,Aerocity,0,1,0,1,1.0,1.0,1,1,1,,0,1.0,0,1,0
4790000,1410,Aerocity Road,0,1,0,1,1.0,1.0,1,1,1,,0,1.0,0,1,0
2290000,780,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,0,0,1.0,1.0,1,1,0,,0,1.0,0,1,0
2490000,900,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2990000,1125,Sec 124 Sunny Enclave,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3190000,1135,Mohali Sec 125,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
1990000,970,Sector115,0,1,1,0,1.0,,1,1,0,,1,,0,1,0
4000000,1400,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
3500000,1350,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,1,0,1.0,,1,0,0,,0,,0,0,0
3900000,1350,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
3900000,1400,Peermachhala,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
4000000,1350,NEARBY PEERMUCHALLA SECTOR 20 PANCHKULA,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
3800000,1350,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
2900000,1100,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
1490000,555,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1590000,550,Mohali Sec 125,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1690000,550,Mohali Sec 125,0,1,1,0,1.0,,1,1,0,1.0,1,1.0,0,1,0
1990000,999,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1990000,971,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1790000,940,Mohali Sector 127,0,1,1,0,1.0,,1,1,0,1.0,1,,0,1,0
1890000,955,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1490000,510,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1490000,555,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,1.0,1,,0,1,0
1990000,915,Mohali Sector 127,0,1,1,0,1.0,,1,1,0,1.0,1,,0,1,0
4200000,1450,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3800000,1350,Peermachhala,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
4000000,1450,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3800000,1350,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
4200000,1350,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
2190000,810,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3490000,1134,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2490000,900,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
2190000,810,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3390000,1200,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,,0,1,0
3490000,1135,Mohali Sector 127,0,1,0,0,1.0,1.0,0,1,0,1.0,0,,0,1,0
3700000,1450,Lohgarh,0,0,0,0,,,0,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,1.0,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
1590000,600,Mohali Sector 127,0,1,0,0,1.0,1.0,1,0,0,,0,,0,1,0
4990000,1710,Vip Road Zirakpur,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
5500000,1800,Vip Road Zirakpur,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
6431000,2150,Mohali Sec 113,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6432000,2150,Mohali Sec 113,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6400000,600,Mohali Sec 117,0,1,1,0,1.0,,1,1,1,,0,,0,0,0
6431000,2150,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6400000,2150,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
1990000,910,Mohali Sector 127,0,1,1,0,1.0,,1,1,0,1.0,1,,0,1,0
3290000,1500,Sunny Enclave,0,1,0,0,,1.0,1,0,0,1.0,0,,0,0,0
2250000,1150,Kharar Mohali,0,1,0,0,1.0,1.0,1,1,0,,0,,0,0,0
12000000,2250,Sector 37D,0,1,1,0,1.0,1.0,1,1,1,1.0,0,1.0,0,1,0
6400000,2150,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
3800000,1075,Kharar Mohali,0,1,0,0,,,0,0,0,,0,,0,0,0
3460000,990,Kharar Mohali,0,1,0,0,,,0,0,0,,0,,0,0,0
3450000,990,Kharar Mohali,0,1,0,0,,,0,0,0,,0,,0,0,0
3430000,990,Kharar Mohali,0,1,0,0,,,0,0,0,,0,,0,0,0
3400000,990,Kharar Mohali,0,1,0,0,,,0,0,0,,0,,0,0,0
4420000,1620,Ambala Highway,0,1,0,0,,,0,0,0,,0,,0,0,0
4410000,1620,zirakpur vip road,0,1,0,0,,,0,0,0,,0,,0,0,0
4400000,1620,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
4440000,1620,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
3870000,1550,zirakpur vip road,0,1,0,0,,,0,0,0,,0,,0,0,0
3860000,1550,zirakpur vip road,0,1,0,0,,,0,0,0,,0,,0,0,0
3850000,1550,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
3840000,1550,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
3820000,1550,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
3800000,1550,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
3810000,1550,Vip Road Zirakpur,0,1,0,0,,,0,0,0,,0,,0,0,0
2290000,960,Sec 124 Sunny Enclave,0,1,1,0,1.0,1.0,1,1,1,1.0,0,1.0,0,1,0
3900000,1450,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
4600000,1590,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,1,0,1.0,,1,0,0,,1,,0,0,1
42000000,1450,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3900000,1350,Peermachhala,0,1,0,1,1.0,,1,0,0,,0,,0,0,0
4600000,1590,PEER MUCHALLA ADJOING SEC 20 PANCHKULA,0,1,1,0,1.0,,1,0,0,,1,,0,0,1
2690000,950,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,,0,,0,1,0
8123052,2000,New Chandigarh Mullanpur,0,1,0,0,1.0,1.0,1,1,0,1.0,0,1.0,0,1,0
3950000,1520,Vip Road Zirakpur,0,1,0,0,1.0,,0,0,0,,0,,0,0,0
3750000,1550,zirakpur vip road,0,1,0,0,,,0,0,0,,0,,0,0,0
3850000,1620,zirakpur vip road,0,1,0,0,,,0,0,0,,0,,0,0,0
3790000,1550,Ambala Highway,0,1,0,0,,,0,0,0,,0,,0,0,0
3750000,1550,zirakpur vip road,0,1,0,0,,,0,0,0,,0,,0,0,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3500000,1200,Zirakpur GAzipur Road,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
4990000,1800,Vip Road Zirakpur,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2890000,1020,Zirakpur GAzipur Road,0,1,0,0,1.0,,1,0,1,,0,,0,1,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
5500000,1500,Airport Road,0,1,0,1,1.0,,1,0,1,,0,,0,0,1
6890000,1810,Ambala Highway,0,1,1,1,1.0,,1,0,1,,0,,0,1,1
3290000,1000,zirakpur vip road,0,1,0,0,1.0,,1,0,1,,0,,0,1,0
3790000,1530,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,1,1,1.0,,1,0,1,,0,,0,1,1
2940000,1270,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,1,1,1.0,,1,0,1,,1,,0,1,1
1990000,1008,Zirakpur punjab,0,1,1,0,1.0,,1,0,0,,1,,0,0,0
4140000,1200,Kharar Mohali,0,1,0,0,,,0,0,0,,0,,0,0,0
3290000,950,Vip Road Zirakpur,0,1,0,0,1.0,,1,0,1,,0,,0,1,0
3390000,1100,Dhakoli,0,1,0,0,,,0,0,0,,0,,0,0,0
3990000,1380,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,1,0,1.0,1.0,1,1,0,,0,,0,0,0
1790000,650,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,1,0,1.0,1.0,1,1,0,,0,,0,0,0
2685000,907,Mohali Sector 127,0,1,0,0,1.0,,1,1,0,,0,,0,0,0
6435000,2150,Mohali Sec 113,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6432000,2150,Mohali Sec 113,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
2590000,1050,Mohali Sector 127,0,1,1,0,1.0,,1,0,0,,1,,0,0,0
3690000,1400,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,1,0,1.0,1.0,1,1,0,,0,,0,0,0
4290000,1670,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,0,0,1.0,1.0,1,1,0,,0,,0,0,0
2390000,950,Mohali Sector 127,0,1,1,0,1.0,,1,1,0,,0,,0,0,0
2790000,1005,Mohali Sector 127,0,1,1,0,1.0,1.0,1,1,0,,1,,0,1,0
8290000,1650,Chandigarh,0,1,1,1,1.0,,1,1,1,1.0,1,1.0,0,0,1
8290000,2250,Sector 20,0,1,0,1,1.0,1.0,1,1,1,1.0,1,,0,0,0
3490000,1650,Dera Bassi,0,1,0,0,1.0,,1,0,1,,0,,0,1,0
6400000,2150,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6432000,2150,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6100000,1950,Aerocity Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6100000,1950,Aerocity,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6000000,1950,Aerocity,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6190000,1950,Aerocity Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6195000,1950,Aerocity,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8100000,1550,Airport Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8100000,1550,Airport Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8111000,1550,Road to Airport,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8100000,1550,Chandigarh Airport Area,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8100000,1550,Airport Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8200000,1950,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8200000,1550,Chandigarh,0,1,1,1,1.0,1.0,0,1,1,1.0,1,1.0,0,1,1
3590000,1100,Zirakpur GAzipur Road,0,1,0,0,1.0,,1,0,1,,0,,0,1,1
8111111,1550,Chandigarh Airport Area,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
8023000,1560,Chandigarh Airport Area,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
5011111,2150,Sector 88 Mohali,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4950000,2150,Mohali Sec 76,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4965000,2150,Mohali Sec 70,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
5195000,2250,Mohali Sec 90,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,0,1,0,1.0,,1,1,1,,0,,0,1,1
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
3590000,1550,Dera Bassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,0,0,0,,0,,0,0,0
6250000,2050,85 Sector 34A Road,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
7111111,2250,85 Sector 34A Road,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
6998000,2250,85 Mohali Stadium Road,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
9650000,1950,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
8500001,2250,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
6284000,2250,Mohali Sec 84,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
6285000,2250,85 Sector 34A Road,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
6132000,1950,Aerocity,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
5523000,2250,Mohali Sec 125,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
5532000,2250,Mohali Sec 70,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4965000,2150,Mohali Sec 71,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4965000,2150,Mohali Sec 87,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4998000,2150,Sector 88 Mohali,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4963000,2150,Mohali Sec 76,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4995000,2150,Mohali Sec 70,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
5390000,1125,Aerocity Road,0,1,1,1,1.0,1.0,1,1,1,,1,,0,1,0
5390000,1125,Aerocity Road,0,1,1,1,1.0,,1,1,1,,1,,0,1,0
5390000,1125,Aerocity Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,,0,1,1
2475000,1120,sector 5 Mubarikpur road derabassi,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2290000,960,Kharar Mohali,0,1,0,0,1.0,,1,0,1,,0,,0,0,0
6000000,1710,Zirakpur Road,0,1,1,1,1.0,1.0,1,1,0,1.0,0,1.0,0,1,1
6000000,1737,Zirakpur Road,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
13700000,3150,Chandigarh Airport Area,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
15901111,2695,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
15900000,2695,Mohali Sec 66,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
9231000,2250,Chandigarh Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
9132000,2250,Chandigarh Airport Area,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
9135000,2550,Chandigarh International Airport,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
9134000,2250,85 Mohali Stadium Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
9125000,2251,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
9100000,2250,85 Mohali Stadium Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8135000,1550,Airport Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8123000,1550,Road to Airport,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8125000,1550,Airport Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8125000,1550,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8123000,1550,Chandigarh International Airport,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6421000,2150,Mohali Sec 113,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6535000,2250,85 Mohali Stadium Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6650000,2250,85 Sector 34A Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6599000,1550,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6600000,2250,85 Mohali Stadium Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
8125000,1550,Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6133100,1950,Chandigarh Airport Area,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6200000,1950,Aerocity,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
6112000,1950,Aerocity Road,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
2375000,1100,Dera Bassi,0,1,0,0,1.0,1.0,1,1,1,,0,,0,1,0
78850000,2140,Mullanpur New Chandigarh,0,0,1,0,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
12500000,2300,New Chandigarh Mullanpur,0,0,0,0,,,0,0,0,,0,,0,0,0
9200000,1963,Omaxe New Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,1,1.0,0,1,1
1290000,550,SEC 115 MOHALI KHARAR LANDRAN ROAD,0,1,0,0,1.0,1.0,1,0,0,,0,,0,0,0
25000000,2000,Sector 20,0,0,0,0,1.0,,0,0,0,,0,,0,0,0
3500000,907,Kharar Mohali,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2700000,1250,Dhakoli,0,0,0,0,,,0,0,0,,0,,0,0,0
12000000,1300,Sector 23,0,0,0,0,,,0,0,0,,0,,0,0,0
6700000,1800,Lohgarh,0,0,0,1,,,0,0,0,,0,,0,0,0
6700000,1800,Lohgarh,0,0,0,1,,,0,0,0,,0,,0,0,0
6700000,1800,Lohgarh,0,0,0,1,,,0,0,0,,0,,0,0,0
4145000,1550,Zirakpur Road,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
1990000,720,Mohali Sector 127,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
4600000,1180,Mullanpur Garibdass,0,0,0,0,,,0,0,0,,0,,0,0,0
4285000,1314,New Chandigarh Mullanpur,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
4200000,1314,Mullanpur New Chandigarh,0,1,1,1,1.0,1.0,1,1,1,1.0,0,1.0,0,1,1
5800000,1944,Zirakpur GAzipur Road,0,1,1,1,1.0,1.0,1,1,1,,1,1.0,0,1,1
4900000,1701,Vip Road Zirakpur,0,1,0,0,1.0,,1,0,0,,0,,0,0,0
2590000,680,Mohali Sector 127,0,1,0,0,1.0,1.0,1,1,0,,0,1.0,0,1,0
